age,car,carcat,empcat,jobsat
23,15.3,Standard,Less than 5,Highly dissatisfied
45,8.9,Economy,Less than 5,Somewhat dissatisfied
44,10.600000000000001,Economy,Less than 5,Somewhat dissatisfied
49,19.200000000000003,Standard,Less than 5,Highly dissatisfied
44,18.2,Standard,Less than 5,Neutral
68,5.1000000000000005,Economy,Less than 5,Highly dissatisfied
26,17.6,Standard,Less than 5,Somewhat dissatisfied
47,55.900000000000006,Luxury,More than 15,Highly satisfied
34,19.6,Standard,5 to 15,Neutral
33,9.8,Economy,5 to 15,Neutral
41,12.100000000000001,Economy,Less than 5,Somewhat satisfied
46,73.60000000000001,Luxury,More than 15,Somewhat dissatisfied
66,5.9,Economy,5 to 15,Highly dissatisfied
37,12.700000000000001,Economy,5 to 15,Highly satisfied
53,18.2,Standard,Less than 5,Somewhat satisfied
35,19.5,Standard,5 to 15,Highly satisfied
63,13.700000000000001,Economy,5 to 15,Somewhat dissatisfied
36,16.6,Standard,More than 15,Neutral
57,15.100000000000001,Standard,5 to 15,Neutral
54,18.5,Standard,5 to 15,Highly dissatisfied
36,26.6,Standard,Less than 5,Somewhat satisfied
21,18.8,Standard,Less than 5,Highly dissatisfied
51,57.300000000000004,Luxury,More than 15,Somewhat satisfied
51,77.9,Luxury,More than 15,Somewhat satisfied
54,12.100000000000001,Economy,5 to 15,Neutral
48,31.200000000000003,Luxury,5 to 15,Somewhat dissatisfied
41,85.5,Luxury,More than 15,Highly satisfied
48,41.1,Luxury,More than 15,Somewhat dissatisfied
61,89,Luxury,More than 15,Somewhat satisfied
29,16.8,Standard,Less than 5,Somewhat dissatisfied
33,12.700000000000001,Economy,5 to 15,Somewhat satisfied
68,64.2,Luxury,More than 15,Highly satisfied
21,8.5,Economy,Less than 5,Somewhat dissatisfied
31,15.9,Standard,Less than 5,Highly dissatisfied
49,38.1,Luxury,More than 15,Highly satisfied
27,8.9,Economy,Less than 5,Somewhat dissatisfied
49,26.1,Standard,More than 15,Highly satisfied
50,37.9,Luxury,5 to 15,Somewhat satisfied
37,45.2,Luxury,Less than 5,Somewhat satisfied
26,17,Standard,Less than 5,Somewhat dissatisfied
46,26.900000000000002,Standard,Less than 5,Somewhat dissatisfied
30,13.4,Economy,Less than 5,Neutral
33,32.7,Luxury,5 to 15,Highly dissatisfied
39,30.3,Luxury,Less than 5,Somewhat dissatisfied
52,52.6,Luxury,More than 15,Highly satisfied
43,69.4,Luxury,More than 15,Highly satisfied
62,95,Luxury,More than 15,Somewhat satisfied
42,23.700000000000003,Standard,Less than 5,Neutral
52,27.5,Standard,5 to 15,Neutral
58,61,Luxury,More than 15,Somewhat satisfied
45,30.5,Luxury,Less than 5,Somewhat dissatisfied
43,33.800000000000004,Luxury,More than 15,Neutral
32,23.900000000000002,Standard,Less than 5,Highly dissatisfied
27,17.8,Standard,Less than 5,Highly satisfied
36,21.900000000000002,Standard,Less than 5,Highly dissatisfied
44,79,Luxury,More than 15,Somewhat satisfied
37,31.5,Luxury,More than 15,Neutral
41,19.6,Standard,Less than 5,Somewhat satisfied
44,34.300000000000004,Luxury,5 to 15,Highly satisfied
50,17.400000000000002,Standard,5 to 15,Somewhat satisfied
44,23.8,Standard,Less than 5,Highly dissatisfied
30,19.3,Standard,5 to 15,Neutral
58,65.2,Luxury,More than 15,Somewhat satisfied
36,29.400000000000002,Standard,5 to 15,Somewhat dissatisfied
44,62.6,Luxury,More than 15,Highly satisfied
32,14.4,Economy,Less than 5,Highly dissatisfied
30,21.5,Standard,Less than 5,Neutral
65,4.4,Economy,Less than 5,Neutral
37,31,Luxury,5 to 15,Somewhat satisfied
44,43.400000000000006,Luxury,Less than 5,Somewhat dissatisfied
51,23.5,Standard,5 to 15,Somewhat satisfied
43,25.3,Standard,5 to 15,Highly satisfied
47,39.7,Luxury,More than 15,Somewhat dissatisfied
53,41.7,Luxury,More than 15,Neutral
56,32,Luxury,More than 15,Somewhat satisfied
65,4.9,Economy,5 to 15,Highly satisfied
45,44.900000000000006,Luxury,More than 15,Highly dissatisfied
43,20.8,Standard,Less than 5,Somewhat dissatisfied
43,28.400000000000002,Standard,5 to 15,Neutral
57,74.6,Luxury,More than 15,Neutral
44,14.200000000000001,Economy,5 to 15,Neutral
58,15.5,Standard,Less than 5,Highly dissatisfied
36,38,Luxury,5 to 15,Somewhat satisfied
57,95,Luxury,More than 15,Neutral
41,75.60000000000001,Luxury,More than 15,Highly satisfied
68,94.7,Luxury,More than 15,Neutral
46,34.300000000000004,Luxury,Less than 5,Somewhat satisfied
40,20.900000000000002,Standard,5 to 15,Neutral
19,13.200000000000001,Economy,Less than 5,Highly dissatisfied
40,35.800000000000004,Luxury,More than 15,Somewhat satisfied
34,14.5,Economy,Less than 5,Highly dissatisfied
27,7.800000000000001,Economy,Less than 5,Highly dissatisfied
56,27,Standard,More than 15,Neutral
30,10.100000000000001,Economy,5 to 15,Somewhat dissatisfied
40,18.2,Standard,Less than 5,Somewhat satisfied
53,10.200000000000001,Economy,Less than 5,Neutral
58,43.400000000000006,Luxury,More than 15,Highly satisfied
20,10.700000000000001,Economy,Less than 5,Highly dissatisfied
53,30.5,Luxury,More than 15,Neutral
54,79.2,Luxury,More than 15,Somewhat dissatisfied
54,28.6,Standard,More than 15,Somewhat satisfied
39,74.4,Luxury,More than 15,Highly satisfied
59,5.4,Economy,More than 15,Somewhat dissatisfied
66,9.5,Economy,Less than 5,Somewhat dissatisfied
28,12.3,Economy,Less than 5,Neutral
29,8.9,Economy,Less than 5,Somewhat dissatisfied
26,12.100000000000001,Economy,Less than 5,Somewhat dissatisfied
54,74.4,Luxury,More than 15,Neutral
31,22.6,Standard,5 to 15,Neutral
65,81.2,Luxury,More than 15,Neutral
21,9.8,Economy,Less than 5,Somewhat dissatisfied
31,21.5,Standard,5 to 15,Somewhat satisfied
36,34.5,Luxury,Less than 5,Highly dissatisfied
37,22.400000000000002,Standard,Less than 5,Highly satisfied
34,14.600000000000001,Economy,Less than 5,Somewhat dissatisfied
48,42.2,Luxury,More than 15,Somewhat dissatisfied
24,15.100000000000001,Standard,Less than 5,Neutral
46,68.1,Luxury,More than 15,Neutral
33,21.900000000000002,Standard,5 to 15,Somewhat satisfied
34,20.900000000000002,Standard,Less than 5,Somewhat satisfied
52,17.1,Standard,5 to 15,Highly dissatisfied
33,15.5,Standard,5 to 15,Somewhat satisfied
32,22.3,Standard,5 to 15,Highly dissatisfied
36,36.1,Luxury,5 to 15,Somewhat satisfied
55,8.9,Economy,More than 15,Somewhat satisfied
48,60.800000000000004,Luxury,Less than 5,Highly dissatisfied
27,10.200000000000001,Economy,Less than 5,Highly dissatisfied
69,12.200000000000001,Economy,More than 15,Highly dissatisfied
41,70.8,Luxury,More than 15,Somewhat satisfied
37,10.8,Economy,Less than 5,Somewhat dissatisfied
39,19.200000000000003,Standard,Less than 5,Neutral
31,29.200000000000003,Standard,5 to 15,Somewhat satisfied
50,73.10000000000001,Luxury,More than 15,Neutral
67,4.800000000000001,Economy,More than 15,Somewhat satisfied
48,18.5,Standard,5 to 15,Somewhat dissatisfied
42,24.900000000000002,Standard,5 to 15,Somewhat satisfied
19,12.700000000000001,Economy,Less than 5,Highly dissatisfied
39,18.2,Standard,Less than 5,Highly dissatisfied
55,27.3,Standard,5 to 15,Neutral
29,43.5,Luxury,Less than 5,Highly dissatisfied
48,16.8,Standard,5 to 15,Somewhat satisfied
36,22.700000000000003,Standard,5 to 15,Highly dissatisfied
27,6.800000000000001,Economy,Less than 5,Somewhat dissatisfied
45,58.300000000000004,Luxury,5 to 15,Highly satisfied
39,50,Luxury,More than 15,Somewhat satisfied
49,20.5,Standard,Less than 5,Somewhat dissatisfied
36,43.2,Luxury,5 to 15,Somewhat dissatisfied
47,19.6,Standard,5 to 15,Somewhat satisfied
62,22.700000000000003,Standard,5 to 15,Neutral
31,11.100000000000001,Economy,5 to 15,Somewhat satisfied
35,21.5,Standard,5 to 15,Highly dissatisfied
28,7.5,Economy,Less than 5,Somewhat dissatisfied
38,12.5,Economy,5 to 15,Highly satisfied
21,5.800000000000001,Economy,Less than 5,Highly dissatisfied
40,26.6,Standard,5 to 15,Highly dissatisfied
26,11.100000000000001,Economy,Less than 5,Highly dissatisfied
34,22.200000000000003,Standard,5 to 15,Highly satisfied
24,13.8,Economy,5 to 15,Somewhat satisfied
36,18.1,Standard,5 to 15,Somewhat satisfied
44,15.200000000000001,Standard,5 to 15,Highly dissatisfied
40,38.900000000000006,Luxury,5 to 15,Somewhat satisfied
61,7.1000000000000005,Economy,5 to 15,Somewhat satisfied
52,76.7,Luxury,More than 15,Highly satisfied
67,76.5,Luxury,More than 15,Highly satisfied
50,36.4,Luxury,More than 15,Highly satisfied
37,15.9,Standard,5 to 15,Neutral
72,25.8,Standard,More than 15,Highly satisfied
27,37.1,Luxury,5 to 15,Highly satisfied
36,23,Standard,5 to 15,Somewhat dissatisfied
42,43.5,Luxury,More than 15,Somewhat satisfied
29,19,Standard,5 to 15,Somewhat dissatisfied
31,11.8,Economy,Less than 5,Highly dissatisfied
54,12.100000000000001,Economy,5 to 15,Highly satisfied
50,71.10000000000001,Luxury,More than 15,Neutral
27,14.600000000000001,Economy,5 to 15,Somewhat satisfied
58,62.300000000000004,Luxury,More than 15,Highly satisfied
51,18.6,Standard,5 to 15,Somewhat satisfied
61,24,Standard,More than 15,Highly dissatisfied
42,16.1,Standard,Less than 5,Somewhat dissatisfied
37,47.800000000000004,Luxury,5 to 15,Somewhat dissatisfied
61,78,Luxury,More than 15,Somewhat dissatisfied
47,17.900000000000002,Standard,More than 15,Neutral
38,16.3,Standard,Less than 5,Somewhat dissatisfied
40,23.3,Standard,Less than 5,Neutral
37,25.900000000000002,Standard,5 to 15,Highly satisfied
53,34.7,Luxury,Less than 5,Neutral
44,80.10000000000001,Luxury,More than 15,Somewhat dissatisfied
44,23.8,Standard,5 to 15,Highly satisfied
36,15.200000000000001,Standard,Less than 5,Neutral
31,16.5,Standard,Less than 5,Somewhat dissatisfied
64,12.100000000000001,Economy,Less than 5,Somewhat satisfied
43,80.7,Luxury,More than 15,Highly satisfied
38,21.1,Standard,Less than 5,Somewhat satisfied
35,26,Standard,5 to 15,Somewhat satisfied
64,64.10000000000001,Luxury,More than 15,Somewhat satisfied
39,13.9,Economy,5 to 15,Neutral
41,21.900000000000002,Standard,5 to 15,Somewhat satisfied
58,16.900000000000002,Standard,5 to 15,Highly satisfied
53,32.300000000000004,Luxury,5 to 15,Highly satisfied
44,16.3,Standard,Less than 5,Highly satisfied
57,29.700000000000003,Standard,5 to 15,Neutral
43,15.9,Standard,5 to 15,Neutral
57,71.8,Luxury,More than 15,Highly satisfied
30,12,Economy,Less than 5,Somewhat dissatisfied
43,18,Standard,Less than 5,Highly dissatisfied
37,14.100000000000001,Economy,Less than 5,Somewhat dissatisfied
51,16.8,Standard,Less than 5,Neutral
59,55.6,Luxury,More than 15,Highly satisfied
33,36.300000000000004,Luxury,5 to 15,Highly satisfied
46,22.5,Standard,5 to 15,Somewhat satisfied
33,20.8,Standard,Less than 5,Somewhat dissatisfied
23,8.4,Economy,Less than 5,Neutral
35,10.600000000000001,Economy,Less than 5,Neutral
46,54.300000000000004,Luxury,5 to 15,Somewhat dissatisfied
72,8.9,Economy,5 to 15,Highly dissatisfied
23,14.200000000000001,Economy,Less than 5,Highly dissatisfied
40,15.600000000000001,Standard,Less than 5,Highly dissatisfied
46,29.400000000000002,Standard,5 to 15,Highly satisfied
26,15.700000000000001,Standard,Less than 5,Highly dissatisfied
25,10.700000000000001,Economy,Less than 5,Highly dissatisfied
47,35.2,Luxury,More than 15,Somewhat satisfied
44,15.200000000000001,Standard,5 to 15,Neutral
24,12.200000000000001,Economy,Less than 5,Somewhat dissatisfied
18,8.6,Economy,Less than 5,Somewhat dissatisfied
23,8.6,Economy,Less than 5,Highly dissatisfied
56,68.8,Luxury,More than 15,Somewhat dissatisfied
34,15,Standard,Less than 5,Somewhat dissatisfied
39,9.1,Economy,Less than 5,Highly dissatisfied
29,35,Luxury,Less than 5,Neutral
30,31.700000000000003,Luxury,5 to 15,Neutral
74,5.1000000000000005,Economy,Less than 5,Somewhat dissatisfied
42,22.200000000000003,Standard,More than 15,Neutral
54,25,Standard,More than 15,Somewhat satisfied
38,13.600000000000001,Economy,5 to 15,Somewhat satisfied
50,20.6,Standard,5 to 15,Neutral
39,27.3,Standard,5 to 15,Somewhat satisfied
50,25.700000000000003,Standard,Less than 5,Neutral
26,9.8,Economy,Less than 5,Highly dissatisfied
36,26.200000000000003,Standard,5 to 15,Somewhat dissatisfied
26,22,Standard,Less than 5,Somewhat satisfied
53,41.7,Luxury,More than 15,Highly satisfied
27,20.6,Standard,Less than 5,Neutral
20,13.9,Economy,Less than 5,Somewhat satisfied
21,6.4,Economy,Less than 5,Somewhat satisfied
35,14.200000000000001,Economy,Less than 5,Highly dissatisfied
58,37.4,Luxury,More than 15,Neutral
39,30,Luxury,5 to 15,Highly dissatisfied
35,12.200000000000001,Economy,Less than 5,Highly dissatisfied
28,15.700000000000001,Standard,Less than 5,Highly satisfied
30,18.5,Standard,Less than 5,Somewhat satisfied
41,64,Luxury,More than 15,Highly satisfied
29,14.3,Economy,Less than 5,Somewhat satisfied
70,9.4,Economy,5 to 15,Somewhat satisfied
50,8.8,Economy,Less than 5,Somewhat dissatisfied
27,8.4,Economy,Less than 5,Highly dissatisfied
23,15.8,Standard,Less than 5,Highly dissatisfied
60,59.1,Luxury,More than 15,Neutral
42,38.2,Luxury,5 to 15,Highly satisfied
28,29.700000000000003,Standard,Less than 5,Somewhat satisfied
42,26.8,Standard,5 to 15,Somewhat dissatisfied
63,35.4,Luxury,More than 15,Highly satisfied
45,18.400000000000002,Standard,5 to 15,Highly dissatisfied
43,28.3,Standard,More than 15,Neutral
49,62.7,Luxury,More than 15,Somewhat satisfied
65,77.2,Luxury,More than 15,Highly satisfied
25,21.3,Standard,Less than 5,Neutral
62,93.60000000000001,Luxury,More than 15,Somewhat dissatisfied
40,19.900000000000002,Standard,More than 15,Highly satisfied
30,23.5,Standard,Less than 5,Highly satisfied
52,36.6,Luxury,More than 15,Neutral
57,78,Luxury,More than 15,Somewhat satisfied
39,29.400000000000002,Standard,5 to 15,Somewhat satisfied
37,18.5,Standard,5 to 15,Somewhat satisfied
39,12.8,Economy,Less than 5,Neutral
43,71.7,Luxury,5 to 15,Highly satisfied
60,24.400000000000002,Standard,5 to 15,Somewhat satisfied
50,33.300000000000004,Luxury,5 to 15,Highly dissatisfied
46,32.6,Luxury,More than 15,Somewhat dissatisfied
55,18.8,Standard,Less than 5,Somewhat dissatisfied
51,87.7,Luxury,More than 15,Highly satisfied
48,19.200000000000003,Standard,Less than 5,Neutral
39,33.300000000000004,Luxury,5 to 15,Somewhat satisfied
24,10.5,Economy,Less than 5,Highly dissatisfied
28,15.100000000000001,Standard,Less than 5,Neutral
41,33.300000000000004,Luxury,More than 15,Neutral
29,17.400000000000002,Standard,5 to 15,Somewhat satisfied
73,40.5,Luxury,More than 15,Highly satisfied
44,33.800000000000004,Luxury,5 to 15,Highly satisfied
29,9.600000000000001,Economy,5 to 15,Somewhat satisfied
24,7.9,Economy,Less than 5,Highly dissatisfied
30,14.3,Economy,Less than 5,Neutral
36,22.8,Standard,5 to 15,Somewhat satisfied
39,50.7,Luxury,Less than 5,Neutral
69,6.9,Economy,5 to 15,Somewhat satisfied
42,14.9,Economy,5 to 15,Neutral
40,19.3,Standard,Less than 5,Highly dissatisfied
45,65.5,Luxury,More than 15,Highly satisfied
40,11,Economy,Less than 5,Highly dissatisfied
61,8.5,Economy,More than 15,Neutral
74,16.400000000000002,Standard,More than 15,Highly satisfied
22,10.3,Economy,Less than 5,Somewhat dissatisfied
42,15.4,Standard,Less than 5,Somewhat dissatisfied
30,29.900000000000002,Standard,Less than 5,Somewhat dissatisfied
61,74.3,Luxury,More than 15,Highly satisfied
36,12.600000000000001,Economy,5 to 15,Somewhat dissatisfied
35,17.1,Standard,5 to 15,Somewhat satisfied
34,29.700000000000003,Standard,Less than 5,Somewhat dissatisfied
26,23.200000000000003,Standard,Less than 5,Highly dissatisfied
46,19.700000000000003,Standard,5 to 15,Highly dissatisfied
51,73.3,Luxury,More than 15,Highly satisfied
62,42.1,Luxury,More than 15,Highly satisfied
40,20.700000000000003,Standard,5 to 15,Neutral
66,20.700000000000003,Standard,More than 15,Highly satisfied
40,67.7,Luxury,More than 15,Highly satisfied
37,8.700000000000001,Economy,Less than 5,Highly dissatisfied
63,12.600000000000001,Economy,More than 15,Neutral
56,48.800000000000004,Luxury,More than 15,Highly satisfied
32,13,Economy,5 to 15,Somewhat satisfied
30,10.600000000000001,Economy,5 to 15,Highly satisfied
48,39.800000000000004,Luxury,More than 15,Somewhat satisfied
58,82.3,Luxury,More than 15,Highly satisfied
41,31.6,Luxury,More than 15,Somewhat dissatisfied
57,68.2,Luxury,More than 15,Highly satisfied
20,9.4,Economy,Less than 5,Highly dissatisfied
47,25,Standard,5 to 15,Somewhat satisfied
47,11.3,Economy,Less than 5,Highly dissatisfied
35,57.400000000000006,Luxury,Less than 5,Highly dissatisfied
25,15.5,Standard,5 to 15,Highly dissatisfied
30,12.4,Economy,5 to 15,Somewhat dissatisfied
48,51,Luxury,More than 15,Highly satisfied
62,12.8,Economy,More than 15,Highly dissatisfied
57,25,Standard,5 to 15,Somewhat satisfied
56,24.6,Standard,Less than 5,Highly dissatisfied
39,15.4,Standard,5 to 15,Neutral
30,21.6,Standard,5 to 15,Neutral
62,5.800000000000001,Economy,More than 15,Highly satisfied
22,18.400000000000002,Standard,Less than 5,Highly dissatisfied
23,5.800000000000001,Economy,Less than 5,Neutral
26,29.700000000000003,Standard,Less than 5,Highly dissatisfied
28,14.700000000000001,Economy,Less than 5,Highly dissatisfied
71,6.4,Economy,More than 15,Highly satisfied
34,16.400000000000002,Standard,Less than 5,Highly satisfied
30,23.400000000000002,Standard,Less than 5,Highly dissatisfied
44,91.10000000000001,Luxury,5 to 15,Somewhat satisfied
67,16.7,Standard,More than 15,Somewhat satisfied
45,26.200000000000003,Standard,Less than 5,Somewhat satisfied
24,9,Economy,Less than 5,Somewhat satisfied
25,11.4,Economy,Less than 5,Somewhat dissatisfied
39,24.700000000000003,Standard,5 to 15,Somewhat dissatisfied
19,12.100000000000001,Economy,Less than 5,Highly dissatisfied
56,27.900000000000002,Standard,Less than 5,Neutral
37,46,Luxury,5 to 15,Highly satisfied
37,67.3,Luxury,Less than 5,Somewhat dissatisfied
32,15.200000000000001,Standard,5 to 15,Somewhat satisfied
37,23.1,Standard,5 to 15,Neutral
43,11.5,Economy,5 to 15,Neutral
61,39.6,Luxury,5 to 15,Somewhat dissatisfied
21,11.600000000000001,Economy,Less than 5,Highly dissatisfied
33,9.5,Economy,Less than 5,Highly dissatisfied
67,73.4,Luxury,More than 15,Somewhat satisfied
62,5.5,Economy,More than 15,Neutral
37,8.6,Economy,Less than 5,Somewhat satisfied
32,35.4,Luxury,5 to 15,Neutral
48,60.900000000000006,Luxury,More than 15,Highly satisfied
43,16.2,Standard,5 to 15,Somewhat dissatisfied
59,17.900000000000002,Standard,5 to 15,Neutral
41,30.8,Luxury,More than 15,Highly dissatisfied
55,76.2,Luxury,More than 15,Highly satisfied
30,14.4,Economy,5 to 15,Neutral
39,22.200000000000003,Standard,5 to 15,Somewhat satisfied
28,8.200000000000001,Economy,Less than 5,Somewhat dissatisfied
56,16.900000000000002,Standard,5 to 15,Highly satisfied
27,23.6,Standard,Less than 5,Neutral
60,25.200000000000003,Standard,More than 15,Highly satisfied
36,75.1,Luxury,Less than 5,Neutral
22,8.3,Economy,Less than 5,Somewhat dissatisfied
41,27.6,Standard,More than 15,Somewhat satisfied
28,15.3,Standard,Less than 5,Highly dissatisfied
43,74.6,Luxury,More than 15,Neutral
61,94.60000000000001,Luxury,More than 15,Neutral
51,74.10000000000001,Luxury,More than 15,Highly satisfied
61,11,Economy,Less than 5,Highly dissatisfied
30,14.9,Economy,Less than 5,Somewhat dissatisfied
60,94.10000000000001,Luxury,More than 15,Highly satisfied
40,63.300000000000004,Luxury,More than 15,Somewhat satisfied
52,34.800000000000004,Luxury,More than 15,Neutral
29,20.700000000000003,Standard,Less than 5,Highly dissatisfied
39,27.6,Standard,5 to 15,Somewhat dissatisfied
41,42,Luxury,More than 15,Neutral
65,68,Luxury,More than 15,Highly satisfied
39,52.300000000000004,Luxury,More than 15,Highly satisfied
34,10.8,Economy,Less than 5,Neutral
43,16.3,Standard,Less than 5,Neutral
33,45.900000000000006,Luxury,5 to 15,Neutral
